NAME,ORGAN_NAME,ADDRESS,ADDRESS2,CITY,STATE,COUNTY,ZIPCODE,PHONE,XCOORD,YCOORD,IS_CHAIN
WALGREENS - 10664,WALGREEN CO,795 WILSON STREET, ,WETUMPKA,AL,ELMORE,36092,334-514-7135,-86.205573999999999,32.526494900000003,1
WAL-MART SUPERCENTER - 1101,WAL-MART STORES EAST LP,4538 UNITED STATES HIGHWAY 231, ,WETUMPKA,AL,ELMORE,36092,334-567-3077,-86.211984999999999,32.507187199999997,1
WALGREENS - 11389,WALGREEN CO,3720 STATE HIGHWAY 14, ,MILLBROOK,AL,ELMORE,36054,334-285-1450,-86.374778000000006,32.516362299999997,1
ADAMS DRUGS,MONTGOMERY DRUG CO. INC,5268 UNITED STATES HIGHWAY 231, ,WETUMPKA,AL,ELMORE,36092,334-567-5136,-86.209665999999999,32.517630099999998,0
THAMES HEALTH MART PHARMACY,"THAMES PHARMACY, INC.",121 EAST BRIDGE STREET, ,WETUMPKA,AL,ELMORE,36092,334-567-5161,-86.204713999999996,32.537987200000003,0
MEDFUSIONRX,MEDFUSIONRX LLC,5511 UNITED STATES HIGHWAY 280,SUITE 301,BIRMINGHAM,AL,SHELBY,35242,205-995-8388,-86.662869999999998,33.405662999999997,0
R AND R DRUGS HEALTH MART PHARMACY,"R & R DRUGS,INC",300 MAIN STREET NORTH, ,WARRIOR,AL,JEFFERSON,35180,205-647-0574,-86.807770000000005,33.815946199999999,0
CVS - 4889,"ALABAMA CVS PHARMACY, L.L.C.",1881 CHASE DRIVE, ,HOOVER,AL,JEFFERSON,35244,205-987-7286,-86.800303999999997,33.369849600000002,1
REDMONT PHARMACY,REDMONT PHARMACY,1102 4TH STREET NORTHWEST, ,RED BAY,AL,FRANKLIN,35582,256-356-9000,-88.149972000000005,34.456564600000000,0
STEPHENS PHARMACY,"STEPHENS PHARMACY, INC",13521 OLD HIGHWAY 280,SUITE 245,BIRMINGHAM,AL,SHELBY,35242,205-408-4484,-86.664384999999996,33.370504099999998,0
CUSTOM PHARMACY SOLUTIONS,CUSTOM PHARMACY SOLUTIONS,2637 VALLEYDALE ROAD, ,BIRMINGHAM,AL,SHELBY,35244,205-988-3383,-86.740742999999995,33.382555799999999,0
MCGUIRE DRUG COMPANY,MCGUIRE DRUG COMPANY,141 12TH AVENUE WEST, ,GUIN,AL,MARION,35563,205-468-3402,-87.915824999999998,33.966356300000001,0
MOORES PHARMACY,MOORES PHARMACY LLC,3041 ENSLEY AVENUE, ,BIRMINGHAM,AL,JEFFERSON,35208,205-785-4223,-86.878811999999996,33.498860100000002,0
NARROWS PHARMACY,NARROWS PHARMACY INC,153 NARROWS PARKWAY,SUITE 101,BIRMINGHAM,AL,SHELBY,35242,205-991-5800,-86.663833999999994,33.369282499999997,0
SAINT VINCENT'S PHARMACY,ST. VINCENT'S HOSPITAL,810 SAINT VINCENTS DRIVE, ,BIRMINGHAM,AL,JEFFERSON,35205,205-939-7090,-86.788774000000004,33.507365499999999,0
FIVE POINTS PHARMACY AND DOLLAR,"FIVE POINTS PHARMACY & DOLLAR, LLC",41 CURRY HIGHWAY, ,JASPER,AL,WALKER,35503,205-295-1750,-87.282998000000006,33.889993199999999,0
KENNETH GUIN DRUGS INCORPORATED,"KENNETH GUIN DRUGS, INC.",31946 NORTHWEST 1ST AVENUE, ,CARBON HILL,AL,WALKER,35549,205-924-9616,-87.529939999999996,33.889160300000000,0
EAST POINT PHARMACY,"EAST POINT PHARMACY, LLC",1442 JONES DAIRY ROAD, ,JASPER,AL,WALKER,35501,205-221-5595,-87.243712000000002,33.838892199999997,0
BOWIE'S DISCOUNT PHARMACY,BOWIE'S DISCOUNT PHARMACY,5100 CURRY HIGHWAY,SUITE 150,JASPER,AL,WALKER,35503,205-221-4090,-87.219463000000005,33.939692700000002,0
RITE AID - 7049,HARCO INC,241 HIGHWAY 31 SOUTHWEST,SUITE 20,HARTSELLE,AL,MORGAN,35640,256-773-6561,-86.943382000000000,34.440711700000001,0
PERSONAL TOUCH HEALTHCARE,PERSONAL TOUCH HEALTHCARE INC,824 6TH AVENUE SOUTHEAST, ,DECATUR,AL,MORGAN,35601,256-350-4782,-86.979733999999993,34.595058500000000,0
SUR SAVE HEALTH MART PHARMACY,NUSHOP LLC,6046 HIGHWAY 53, ,HARVEST,AL,MADISON,35749,256-858-2149,-86.715334999999996,34.850444299999999,0
WINN-DIXIE - 428,WINN DIXIE STORES INC,5326 UNITED STATES HIGHWAY 231 SOUTH, ,WETUMPKA,AL,ELMORE,36092,334-567-2420,-86.209528000000006,32.518055900000000,1
GRIFFIN PHARMACY,GRIFFIN INC,3844 SIPSEY ROAD, ,SIPSEY,AL,WALKER,35584,205-648-2730,-87.088002000000003,33.825046800000003,0
MAPLESVILLE PHARMACY,BROWN DRUG COMPANY INC,9081 STATE HIGHWAY 22 SOUTH, ,MAPLESVILLE,AL,CHILTON,36750,334-366-2425,-86.873486000000000,32.784252299999999,0
PEOPLES DRUGS AND GIFTS HEALTH MART PHARMACY,"PEOPLES DRUGS & VARIETY,INC.",8260 HIGHWAY 72 WEST, ,CHEROKEE,AL,COLBERT,35616,256-359-6242,-87.972306000000003,34.754671100000003,0
FOX ARMY HEALTH CENTER-DOD,FOX ARMY HEALTH CENTER,4100 GOSS ROAD, ,HUNTSVILLE,AL,MADISON,35809,256-955-8888,-86.660244000000006,34.696312700000000,0
GREENHILL PHARMACY,LEXINGTON DISCOUNT DRUG STORE INC,357 HIGHWAY 64, ,KILLEN,AL,LAUDERDALE,35645,256-757-9800,-87.526386000000002,34.929387900000002,0
WOODSTOCK DRUG HEALTH MART PHARMACY,WOODSTOCK DRUG INC,28891 HIGHWAY 5, ,WOODSTOCK,AL,BIBB,35188,205-938-9221,-87.164854000000005,33.214555300000001,0
ECONO MED INCORPORATED,ECONO MED INC,1824 MAIN AVENUE SOUTHWEST, ,CULLMAN,AL,CULLMAN,35055,256-739-0095,-86.847865999999996,34.153263299999999,0
PUBLIX - 01228,"PUBLIX SUPER MARKETS, INC.",2451 COBBS FORD ROAD,HIGH POINT TOWN CENTER,PRATTVILLE,AL,ELMORE,36066,334-285-0623,-86.398133999999999,32.461671500000001,0
MADISON DRUGS,SERVICE FIRST PHARMACIES,472 PROVIDENCE MAIN STREET, ,HUNTSVILLE,AL,MADISON,35806,256-837-1778,-86.691818999999995,34.754286800000003,0
CROSSROADS PHARMACY,KENNETH W ADAY,2800 HIGHWAY 101, ,ROGERSVILLE,AL,LAUDERDALE,35652,256-247-5833,-87.390564999999995,34.853047699999998,0
BERRY PHARMACY,"T AND K PHARMACY, INC.",31 DEPOT STREET, ,BERRY,AL,FAYETTE,35546,205-689-4777,-87.601645000000005,33.659758500000002,0
FREEMAN PHARMACY,"FREEMAN PHARMACY, INC.",701 WEST MARTIN LUTHER KING HIGHWAY,SUITE 2,TUSKEGEE,AL,MACON,36083,334-727-0047,-85.695582999999999,32.419494899999997,0
RITE AID - 7068,HARCO INC,10 GILMER AVENUE, ,TALLASSEE,AL,ELMORE,36078,334-283-6526,-85.898514000000006,32.537698399999996,0
RITE AID - 7067,HARCO INC,3741 STATE HIGHWAY 14, ,MILLBROOK,AL,ELMORE,36054,334-285-6648,-86.374746000000002,32.517916999999997,0
SPRING VIEW DRUGS HEALTH MART,"SPRING VIEW DRUGS, INC.",4810 MAIN STREET, ,MILLBROOK,AL,ELMORE,36054,334-285-6705,-86.368386999999998,32.499319200000002,0
CVS - 4940,"ALABAMA CVS PHARMACY, L.L.C.",202 WEST MARTIN LUTHER KING HIGHWAY, ,TUSKEGEE,AL,MACON,36083,334-727-6586,-85.692302999999995,32.423256199999997,1
CVS - 4865,"ALABAMA CVS PHARMACY, L.L.C.",763 WILSON STREET, ,WETUMPKA,AL,ELMORE,36092,334-567-2083,-86.205262000000005,32.527756199999999,1
CVS - 4943,"ALABAMA CVS PHARMACY, L.L.C.",460 GILMER AVENUE, ,TALLASSEE,AL,ELMORE,36078,334-283-3637,-85.903487999999996,32.543706000000000,1
ECLECTIC FAMILY HEALTH MART PHARMACY,ECLECTIC FAMILY PHARMACY INC,575 CLAUD ROAD,SUITE 2000,ECLECTIC,AL,ELMORE,36024,334-541-2522,-86.037370999999993,32.628072799999998,0
LAKE PHARMACY,CAROLYN GOLDEN,95 LIGHTWOOD ROAD, ,DEATSVILLE,AL,ELMORE,36022,334-569-2112,-86.319226000000000,32.636735500000000,0
CORBETTS HEALTH MART PHARMACY,"CORBETT PHARMACY, INC",145 STATE HIGHWAY 253, ,WINFIELD,AL,MARION,35594,205-487-4199,-87.817509000000001,33.929704600000001,0
PIGGLY WIGGLY,SOUTHERN FAMILY MARKETS LLC,100 UNITED STATES HIGHWAY 31 NORTH, ,ATHENS,AL,LIMESTONE,35611,256-232-2194,-86.953721999999999,34.801935899999997,0
RUSSELLVILLE HEALTH MART PHARMACY,LEIGHTON PHARMACY INC,14001 HIGHWAY 43,SUITE 13,RUSSELLVILLE,AL,FRANKLIN,35653,256-331-1919,-87.724305000000001,34.497381500000003,0
GRIFFIN PHARMACY,GRIFFIN INC,817 PRINCETON AVENUE SOUTHWEST,SUITE 107,BIRMINGHAM,AL,JEFFERSON,35211,205-785-1131,-86.847414999999998,33.498371400000003,0
HARBIN DISCOUNT PHARMACY,HARBIN PHARMACY INC,57 CHURCH STREET, ,BIRMINGHAM,AL,JEFFERSON,35213,205-871-2196,-86.755285999999998,33.502306500000003,0
HARBIN DISCOUNT PHARMACY,HARBIN PHARMACY INC,521 RICHARD ARRINGTON JUNIOR BOULEVARD SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35233,205-323-2474,-86.799299000000005,33.508673399999999,0
HEALTHSOUTH LAKESHORE REHABILITATION HOSPITAL,"REBOUND,LLC DBA HEALTHSOUTH LAKESHORE",3800 RIDGEWAY DRIVE, ,BIRMINGHAM,AL,JEFFERSON,35209,205-868-2000,-86.786265999999998,33.468697700000000,0
WESTLAKE PHARMACY,WESTLAKE PHARMACY,815 8TH STREET NORTH, ,BESSEMER,AL,JEFFERSON,35020,205-426-9919,-86.969842999999997,33.393994700000000,0
CULLMAN DISCOUNT PHARMACY,PLOPPERT FAMILY LLC,1407 2ND AVENUE SOUTHWEST, ,CULLMAN,AL,CULLMAN,35055,256-734-4251,-86.836712000000006,34.162538599999998,0
BIRMINGHAM APOTHECARY INCORPORATED,"BIRMINGHAM APOTHECARY,INC.",1032 20TH STREET SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35205,205-251-4248,-86.796802000000000,33.500818000000002,0
FRED'S - 2750,FREDS STORES OF TENNESSEE INC,525 4TH AVENUE SOUTHEAST, ,RED BAY,AL,FRANKLIN,35582,256-356-4540,-88.136967999999996,34.439413100000003,0
WAL-MART - 1711,WAL-MART STORES EAST LP,1600 MONTCLAIR ROAD, ,IRONDALE,AL,JEFFERSON,35210,205-951-0355,-86.720110000000005,33.528859199999999,1
SOUTHERN MEDICAL INCORPORATED,"SOUTHERN MEDICAL, INC.",2159 ROCKY RIDGE ROAD,SUITE 123,HOOVER,AL,JEFFERSON,35216,205-822-1972,-86.795891999999995,33.394617099999998,0
GATEWAY DISCOUNT DRUGS HEALTH MART PHARMACY,"GATEWAY DISCOUNT DRUGS, INC.",26289 HIGHWAY 195, ,DOUBLE SPRINGS,AL,WINSTON,35553,205-489-2572,-87.414958999999996,34.158970600000004,0
NAPHCARE PHARMACY,ALABAMA DEPT OF PUBLIC HEALTH,950 22ND STREET NORTH,SUITE 590,BIRMINGHAM,AL,JEFFERSON,35203,205-458-8429,-86.809499000000002,33.524654699999999,0
CVS CAREMARK,CAREMARKPCS ALABAMA MAIL PHARMACY LLC,2700 MILAN COURT, ,BIRMINGHAM,AL,JEFFERSON,35211,205-769-4000,-86.887099000000006,33.430582100000002,0
HART APOTHECARY,HART APOTHECARY LLC,1209 LAKE DRIVE SOUTHEAST,SUITE 101,BESSEMER,AL,JEFFERSON,35022,205-426-0191,-86.917851999999996,33.333830599999999,0
SHOALS PHARMACY,G.KNIGHT INC DBA SHOALS PHARMACY,1404 EAST AVALON AVENUE, ,TUSCUMBIA,AL,COLBERT,35674,256-389-9800,-87.680105999999995,34.744574100000001,0
JEFFERSON HEALTH SYSTEM PHARMACY,JEFFERSON HEALTH SYSTEM PHARMACY,1308 TUSCALOOSA AVENUE SOUTHWEST,WEST END HEALTH CENTER,BIRMINGHAM,AL,JEFFERSON,35211,205-715-6129,-86.854495000000000,33.493015399999997,0
SOLUTIONS INFUSION THERAPY,SOLUTIONS INFUSION THERAPY,2701 4TH AVENUE SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35233,205-251-8676,-86.792004000000006,33.513465900000000,0
TOTAL PAIN SOLUTIONS PHARMACY,TPS LLC,3524 DECATUR HIGHWAY,SUITE 302,FULTONDALE,AL,JEFFERSON,35068,205-608-4995,-86.806090999999995,33.629587700000002,0
UNIVERSITY OF ALABAMA SPECIALTY PHARMACY,UNIVERSITY OF ALABAMA AT BIRMINGHAM,601 19TH STREET SOUTH,"4TH FLOOR, QUARTERBACK TOWER",BIRMINGHAM,AL,JEFFERSON,35233,205-934-2661,-86.801382000000004,33.506356400000001,0
UNIVERSITY OF ALABAMA MEDICAL CENTER PHARMACY,UNIV OF AL ON BEHALF OF UNIV HOSP,908 20TH STREET SOUTH,ROOM 252,BIRMINGHAM,AL,JEFFERSON,35205,205-975-5656,-86.798366000000001,33.503267100000002,0
UNIVERSITY OF ALABAMA HOSPITAL CENTRAL PHARMACY,UNIV OF ALABAMA HOSP PHARM,619 19TH STREET SOUTH,3RD FLOOR NORTH PAVILION,BIRMINGHAM,AL,JEFFERSON,35249,205-934-5350,-86.803037000000003,33.506573899999999,0
STRATA THERAPIES ELCOTT AND ASSOCIATES,STRATA THERAPIES ELCOTT AND ASSOCIATES,609 LORNA SQUARE, ,BIRMINGHAM,AL,JEFFERSON,35216,205-824-2085,-86.803522000000001,33.397035099999997,0
BARNES HEALTH CARE PHARMACY EXPRESS,BARNES HEALTH CARE & VARIETY,215 NORTH COURT STREET, ,FLORENCE,AL,LAUDERDALE,35630,256-764-3961,-87.677109999999999,34.801472599999997,0
PHARMERICA,PHARMACY CORPORATION OF AMERICA,509 MINERAL TRACE,SUITE 200,BIRMINGHAM,AL,JEFFERSON,35244,205-987-7444,-86.852682999999999,33.335497699999998,0
WALGREENS - 11651,WALGREEN CO,4700 HIGHWAY 280, ,BIRMINGHAM,AL,SHELBY,35242,205-991-1599,-86.700531999999995,33.421626799999999,1
SOUTHERN FAMILY PHARMACY,SOUTHERN FAMILY MARKETS LLC,1604 FLORENCE BOULEVARD, ,FLORENCE,AL,LAUDERDALE,35630,256-764-9042,-87.650403999999995,34.820750900000000,0
NORTHWOOD PHARMACY,GERALD L. NEWBERN DBA NORTHWOOD PHARMACY,1702 NORTH WOOD AVENUE, ,FLORENCE,AL,LAUDERDALE,35630,256-767-3100,-87.682000000000002,34.823585500000000,0
HANCEVILLE DRUG HEALTH MART PHARMACY,EDDIE H. BURKART,101 COMMERCIAL STREET SOUTHEAST, ,HANCEVILLE,AL,CULLMAN,35077,256-352-4110,-86.767932000000002,34.059117499999999,0
NUTRITIONAL PARENTERAL HOME CARE,"NUTRITIONAL PARENTERAL HOME CARE, INC.",500-B PAUL W BRYANT DRIVE EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35401,205-345-4566,-87.529728000000006,33.205848799999998,0
ARNOLD'S WEST POINT PHARMACY,KL ARNOLD ENTERPRISING INC,11784 STATE HIGHWAY 157, ,VINEMONT,AL,CULLMAN,35179,256-775-6085,-86.960480000000004,34.245618000000000,0
CHAD'S PAYLESS PHARMACY,"CHAD'S PAYLESS PHARMACY, INC",501 WEST COLLEGE STREET, ,FLORENCE,AL,LAUDERDALE,35630,256-766-3298,-87.680466999999993,34.796684499999998,0
HOSPITAL HEALTH MART PHARMACY,"DUCO, INC",170 5TH STREET SOUTHWEST, ,VERNON,AL,LAMAR,35592,205-695-7911,-88.119686999999999,33.751581399999999,0
HOSPITAL DISCOUNT PHARMACY JASPER,"BEATY DRUG CO., INC.",201 19TH STREET EAST, ,JASPER,AL,WALKER,35501,205-387-1403,-87.273179999999996,33.832246599999998,0
LEXINGTON DISCOUNT DRUG STORE,LEXINGTON DISCOUNT DRUGSTORE,11601 HIGHWAY 101, ,LEXINGTON,AL,LAUDERDALE,35648,256-229-5550,-87.366904000000005,34.975090899999998,0
OMNICARE OF HUNTSVILLE,"LOBOS ACQUISITION, LLC",6767 OLD MADISON PIKE NORTHWEST,SUITE 200,HUNTSVILLE,AL,MADISON,35806,256-922-1777,-86.673885999999996,34.711861700000000,0
EAGLE PHARMACY,EAGLE PHARMACY INC,2200 RIVERCHASE CENTER,SUITE 675,BIRMINGHAM,AL,SHELBY,35244,205-682-7999,-86.783362999999994,33.365483699999999,0
CORNERSTONE PHARMACY,CORNERSTONE MEDICAL INC,9694 MADISON BOULEVARD,SUITE A5,MADISON,AL,MADISON,35758,256-772-3077,-86.780945000000003,34.665717500000000,0
PIGGLY WIGGLY,SOUTHERN FAMILY MARKETS LLC,3413 WOODWARD AVENUE, ,MUSCLE SHOALS,AL,COLBERT,35661,256-383-8467,-87.665764999999993,34.727995800000002,0
AVALON DISCOUNT DRUGS AND GIFTS,"AVALON PHARMACY, INC",2400 AVALON AVENUE, ,MUSCLE SHOALS,AL,COLBERT,35661,256-314-1001,-87.639798999999996,34.744031900000003,0
WALGREENS - 2557,WALGREEN CO,1801 WOODWARD AVENUE, ,MUSCLE SHOALS,AL,COLBERT,35661,256-383-0896,-87.667187999999996,34.744195200000000,1
CVS - 4902,"ALABAMA CVS PHARMACY, L.L.C.",610 2ND AVENUE NORTHWEST, ,CULLMAN,AL,CULLMAN,35055,256-739-4601,-86.847183999999999,34.182166700000003,1
WAL-MART SUPERCENTER - 1052,WAL-MART STORES EAST LP,3186 STATE HIGHWAY 171 NORTH, ,FAYETTE,AL,FAYETTE,35555,205-932-2737,-87.808633000000000,33.731697400000002,1
RITE AID - 7006,HARCO INC,715 CULLMAN SHOPPING CENTER NORTHWEST, ,CULLMAN,AL,CULLMAN,35055,256-734-8440,-86.851416999999998,34.183411700000001,0
WALGREENS - 10333,WALGREEN CO,3150 GREEN VALLEY ROAD, ,BIRMINGHAM,AL,JEFFERSON,35243,205-967-7483,-86.732798000000003,33.460700799999998,1
WAL-MART SUPERCENTER - 1158,WAL-MART STORES EAST LP,2473 HACKWORTH ROAD, ,BIRMINGHAM,AL,JEFFERSON,35214,205-798-9619,-86.924203000000006,33.579146100000003,1
CVS - 4859,"ALABAMA CVS PHARMACY, L.L.C.",7501 1ST AVENUE NORTH, ,BIRMINGHAM,AL,JEFFERSON,35206,205-833-2972,-86.730217999999994,33.559238499999999,1
CITIZENS EXPRESS HEALTH MART PHARMACY,CITIZEN EXPRESS PHARMACY,1513 5TH AVENUE NORTH, ,BIRMINGHAM,AL,JEFFERSON,35203,205-323-8374,-86.814424000000002,33.514902399999997,0
CVS - 4829,"ALABAMA CVS PHARMACY, L.L.C.",418 WEST VALLEY AVENUE, ,HOMEWOOD,AL,JEFFERSON,35209,205-942-7503,-86.825299999999999,33.471159299999997,1
PUBLIX - 00165,PUBLIX SUPER MARKETS INC,411 GREEN SPRINGS HIGHWAY,EDGEMONT TOWN CENTER,HOMEWOOD,AL,JEFFERSON,35209,205-944-1112,-86.819642000000002,33.465246899999997,0
PUBLIX - 00839,PUBLIX SUPER MARKETS INC,2543 JOHN HAWKINS PARKWAY,PUBLIX AT TRACE CROSSING,HOOVER,AL,JEFFERSON,35244,205-982-8519,-86.842670999999996,33.355916899999997,0
CVS - 4825,"ALABAMA CVS PHARMACY, L.L.C.",220 GADSDEN HIGHWAY, ,BIRMINGHAM,AL,JEFFERSON,35235,205-836-8344,-86.696740000000005,33.589340700000001,1
CVS - 4833,"ALABAMA CVS PHARMACY, L.L.C.",1303 DECATUR HIGHWAY, ,GARDENDALE,AL,JEFFERSON,35071,205-631-5638,-86.811017000000007,33.657928099999999,1
KMART,K MART CORP,901 DECATUR HIGHWAY, ,GARDENDALE,AL,JEFFERSON,35071,205-631-8445,-86.807800999999998,33.651290199999998,0
WALGREENS - 12056,WALGREEN CO,5271 ROSS BRIDGE PARKWAY, ,HOOVER,AL,JEFFERSON,35226,205-988-9013,-86.874133999999998,33.353139300000002,1
RITE AID - 7047,HARCO INC,2403 FLORENCE BOULEVARD, ,FLORENCE,AL,LAUDERDALE,35630,256-766-7450,-87.638585000000006,34.828383000000002,0
WAL-MART SUPERCENTER - 766,WAL-MART STORES EAST LP,3100 HOUGH ROAD, ,FLORENCE,AL,LAUDERDALE,35630,256-767-4725,-87.625210999999993,34.834220899999998,1
PUBLIX - 01065,PUBLIX SUPER MARKETS INC,3014 ALLISON BONNETT MEMORIAL DRIVE,ALLISON - BONNETT PLAZA SUITE 130,HUEYTOWN,AL,JEFFERSON,35023,205-497-5372,-86.978217000000001,33.453243999999998,0
CVS - 4925,"ALABAMA CVS PHARMACY, L.L.C.",1002 COX CREEK PARKWAY, ,FLORENCE,AL,LAUDERDALE,35633,256-766-2125,-87.688800999999998,34.840122500000000,1
CVS - 4931,"ALABAMA CVS PHARMACY, L. L.C.",11648 STATE HIGHWAY 157, ,MOULTON,AL,LAWRENCE,35650,256-974-5291,-87.273955999999998,34.484925500000003,1
COURTLAND DISCOUNT PHARMACY,COURTLAND DISCOUNT PHARMACY,369 HAMILTON STREET, ,COURTLAND,AL,LAWRENCE,35618,256-637-8050,-87.311750000000004,34.668195799999999,0
BRACKIN DRUGS HEALTH MART PHARMACY,WEARS DRUGS INC,2721 STATE HIGHWAY 20, ,TOWN CREEK,AL,LAWRENCE,35672,256-685-3530,-87.403335999999996,34.681419099999999,0
PUBLIX - 01218,PUBLIX SUPER MARKETS INC,5850 STATE HIGHWAY 53, ,HARVEST,AL,MADISON,35749,256-851-5963,-86.710258999999994,34.846360799999999,0
TARGET,TARGET CORPORATION AND SUBSIDIARIES,6275 UNIVERSITY DRIVE NORTHWEST, ,HUNTSVILLE,AL,MADISON,35806,256-971-0913,-86.681972999999999,34.741047999999999,1
RITE AID - 1140,HARCO INC,444 WYNN DRIVE NORTHWEST, ,HUNTSVILLE,AL,MADISON,35816,256-837-6240,-86.653136000000003,34.734479800000003,0
REFORM HEALTH MART PHARMACY,REFORM PHARMACY INC,211 1ST STREET SOUTH, ,REFORM,AL,PICKENS,35481,205-375-2505,-88.016050000000007,33.377182300000001,0
BRUNOS - 84,SOUTHERN FAMILY MARKETS LLC,2001 MCFARLAND BOULEVARD EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35404,205-345-5855,-87.523855999999995,33.191865000000000,0
WALGREENS - 11450,WALGREEN CO,879 UNITED STATES HIGHWAY 78, ,SUMITON,AL,WALKER,35148,205-648-8420,-87.045852999999994,33.744121100000001,1
CVS - 4822,"ALABAMA CVS PHARMACY, L.L.C.",420 STATE HIGHWAY 13, ,HALEYVILLE,AL,WINSTON,35565,205-486-9202,-87.629748000000006,34.235205800000003,1
RITE AID - 7034,HARCO INC,4201 UNIVERSITY BOULEVARD EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35404,205-553-9647,-87.481723000000002,33.197389899999997,0
WALGREENS - 9683,WALGREEN CO,100 NORTH AIRPORT ROAD, ,JASPER,AL,WALKER,35504,205-221-3150,-87.267865000000000,33.849150000000002,1
KMART,K MART CORP,635 SKYLAND BOULEVARD, ,TUSCALOOSA,AL,TUSCALOOSA,35405,205-752-3504,-87.545827000000003,33.163164500000001,0
JIM MYERS DRUG INCORPORATED,"JIM MYERS DRUG, INC.",3325 UNIVERSITY BOULEVARD EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35404,205-556-3800,-87.493409000000000,33.206111200000002,0
KMART,K MART CORP,104 UNITED STATES HIGHWAY 31 NORTH, ,ATHENS,AL,LIMESTONE,35611,256-233-0180,-86.952517000000000,34.804662999999998,0
CVS - 4819,"ALABAMA CVS PHARMACY, L.L.C.",808 VETERANS MEMORIAL PARKWAY, ,TUSCALOOSA,AL,TUSCALOOSA,35404,205-345-0531,-87.524916000000005,33.197551500000003,1
CVS - 7217,"ALABAMA CVS PHARMACY, L.L.C.",4715 RICE MINE ROAD NORTHEAST, ,TUSCALOOSA,AL,TUSCALOOSA,35406,205-345-3455,-87.514356000000006,33.260832600000001,1
WALGREENS - 2589,WALGREEN CO,1718 BELTLINE ROAD SOUTHWEST, ,DECATUR,AL,MORGAN,35601,256-584-6626,-87.013334000000000,34.571545600000000,1
WAL-MART SUPERCENTER - 1124,WAL-MART STORES EAST LP,1201 UNITED STATES HIGHWAY 31 NORTHWEST, ,HARTSELLE,AL,MORGAN,35640,256-773-1799,-86.948797999999996,34.452427999999998,1
VALLEY DRUG COMPANY 1,VALLEY DRUG CO. INC.,1302 SOMERVILLE ROAD SOUTHEAST, ,DECATUR,AL,MORGAN,35601,256-355-8015,-86.972498999999999,34.587413900000001,0
THE APOTHECARY HEALTH MART PHARMACY,THE APOTHECARY INC,1405 GILMER AVENUE, ,TALLASSEE,AL,ELMORE,36078,334-283-3120,-85.920742000000004,32.551629599999998,0
KROGER,THE KROGER CO,1101 BELTLINE ROAD SOUTHEAST, ,DECATUR,AL,MORGAN,35601,256-350-3201,-86.976629000000003,34.560186299999998,1
CVS - 4813,"ALABAMA CVS PHARMACY, L.L.C.",4260 UNIVERSITY BOULEVARD EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35404,205-556-3031,-87.479105000000004,33.197832800000000,1
WINN-DIXIE - 451,WINN DIXIE STORES INC,3625 STATE HIGHWAY 14, ,MILLBROOK,AL,ELMORE,36054,334-285-8335,-86.377105000000000,32.517595000000000,1
KMART,K MART CORP,1101 BELTLINE ROAD SOUTHEAST, ,DECATUR,AL,MORGAN,35601,256-350-2572,-86.975403000000000,34.560087899999999,0
DUNKINS PHARMACY,DUNKIN'S PHARMACY INC,7700 HIGHWAY 69 SOUTH,SUITE A,TUSCALOOSA,AL,TUSCALOOSA,35405,205-345-4410,-87.546051000000006,33.136088299999997,0
RITE AID - 7028,HARCO INC,521 UNIVERSITY BOULEVARD EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35401,205-758-4423,-87.529414000000003,33.206101300000000,0
SENIOR CARE PHARMACY,SENIOR CARE PHARMACY,911 FAIRFAX PARK, ,TUSCALOOSA,AL,TUSCALOOSA,35406,800-489-3636,-87.547821999999996,33.238606099999998,0
TUSCALOOSA VETERANS AFFAIRS MEDICAL CENTER,TUSCALOOSA VAMC,3701 LOOP ROAD EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35404,205-554-2000,-87.488057999999995,33.189688199999999,0
SMITHERMANS PHARMACY,SMITHERMANS PHARMACY,703 MAIN STREET, ,MONTEVALLO,AL,SHELBY,35115,205-665-2574,-86.863084000000001,33.100566700000002,0
PILL BOX HEALTH MART PHARMACY 2,THE PILLBOX PHARMACY,474 STATE HIGHWAY 67 SOUTH, ,DECATUR,AL,MORGAN,35603,256-353-0100,-86.893007999999995,34.524654800000000,0
NORTHPORT PHARMACY,"COLBURN'S NORTHPORT PHARMACY, INC.",909 MCFARLAND BOULEVARD, ,NORTHPORT,AL,TUSCALOOSA,35476,205-339-5800,-87.567058000000003,33.236502999999999,0
CVS - 7112,"ALABAMA CVS PHARMACY, L.L.C.",700 MAIN STREET, ,MONTEVALLO,AL,SHELBY,35115,205-665-1004,-86.862382999999994,33.100137599999996,1
RITE AID - 7041,HARCO INC,2300 MCFARLAND BOULEVARD,NORTHWOOD SHOPPING CENTER,NORTHPORT,AL,TUSCALOOSA,35476,205-339-2700,-87.580071000000004,33.240936599999998,0
